fundamental_0,fundamental_1,spurious_0,spurious_1,spurious_2
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
0.551986038684845,0.2798865735530853,0.09111442416906357,0.03721390664577484,0.039799101650714874
